job_id,title,company,city,level,salary_min,salary_max,skills,description
job_0349,NLP Engineer (mid),Company_30,Bordeaux,mid,35000,50000,"azure, bert, faiss, fastapi, python, rag, retrieval, streamlit, transformers","We are hiring a mid NLP Engineer. Skills: azure, bert, faiss, fastapi, python, rag, retrieval, streamlit, transformers. Location: Bordeaux. Salary: 35000-50000."
job_0350,Data Scientist (mid),Company_49,Toulouse,mid,45000,50000,"ml, nlp, pandas, python","We are hiring a mid Data Scientist. Skills: ml, nlp, pandas, python. Location: Toulouse. Salary: 45000-50000."
job_0351,Data Engineer (senior),Company_36,Bordeaux,senior,50000,60000,"airflow, aws, ci/cd, faiss, fastapi, spark, sql","We are hiring a senior Data Engineer. Skills: airflow, aws, ci/cd, faiss, fastapi, spark, sql. Location: Bordeaux. Salary: 50000-60000."
job_0352,Software Engineer (junior),Company_51,Toulouse,junior,55000,70000,"ci/cd, docker, git, java, linux, react, tests","We are hiring a junior Software Engineer. Skills: ci/cd, docker, git, java, linux, react, tests. Location: Toulouse. Salary: 55000-70000."
job_0353,Data Engineer (senior),Company_79,Lyon,senior,60000,65000,"airflow, aws, ci/cd, dbt, faiss, python, sql","We are hiring a senior Data Engineer. Skills: airflow, aws, ci/cd, dbt, faiss, python, sql. Location: Lyon. Salary: 60000-65000."
job_0354,Data Scientist (junior),Company_34,Toulouse,junior,60000,65000,"pandas, python, sklearn, sql","We are hiring a junior Data Scientist. Skills: pandas, python, sklearn, sql. Location: Toulouse. Salary: 60000-65000."
job_0355,Data Engineer (mid),Company_67,Lyon,mid,55000,60000,"airflow, aws, azure, dbt, gcp, python, spark, sql, streamlit","We are hiring a mid Data Engineer. Skills: airflow, aws, azure, dbt, gcp, python, spark, sql, streamlit. Location: Lyon. Salary: 55000-60000."
job_0356,ML Engineer (junior),Company_1,Paris,junior,55000,70000,"api, docker, kubernetes, linux, mlops, python, pytorch","We are hiring a junior ML Engineer. Skills: api, docker, kubernetes, linux, mlops, python, pytorch. Location: Paris. Salary: 55000-70000."
job_0357,Data Engineer (junior),Company_71,Nantes,junior,50000,60000,"airflow, aws, dbt, python, spark, sql","We are hiring a junior Data Engineer. Skills: airflow, aws, dbt, python, spark, sql. Location: Nantes. Salary: 50000-60000."
job_0358,ML Engineer (senior),Company_34,Bordeaux,senior,45000,55000,"api, kubernetes, mlops, pytorch","We are hiring a senior ML Engineer. Skills: api, kubernetes, mlops, pytorch. Location: Bordeaux. Salary: 45000-55000."
job_0359,Data Engineer (mid),Company_32,Lyon,mid,55000,60000,"airflow, aws, ci/cd, dbt, faiss, python, spark, sql, streamlit","We are hiring a mid Data Engineer. Skills: airflow, aws, ci/cd, dbt, faiss, python, spark, sql, streamlit. Location: Lyon. Salary: 55000-60000."
job_0360,ML Engineer (mid),Company_41,Remote,mid,55000,60000,"api, ci/cd, docker, kubernetes, python, pytorch","We are hiring a mid ML Engineer. Skills: api, ci/cd, docker, kubernetes, python, pytorch. Location: Remote. Salary: 55000-60000."
job_0361,Software Engineer (mid),Company_23,Paris,mid,60000,70000,"docker, faiss, gcp, python, react, tests","We are hiring a mid Software Engineer. Skills: docker, faiss, gcp, python, react, tests. Location: Paris. Salary: 60000-70000."
job_0362,Software Engineer (mid),Company_31,Bordeaux,mid,40000,55000,"docker, java, linux, python, react, tests","We are hiring a mid Software Engineer. Skills: docker, java, linux, python, react, tests. Location: Bordeaux. Salary: 40000-55000."
job_0363,ML Engineer (junior),Company_70,Lille,junior,40000,45000,"api, docker, kubernetes, mlops, python, pytorch","We are hiring a junior ML Engineer. Skills: api, docker, kubernetes, mlops, python, pytorch. Location: Lille. Salary: 40000-45000."
job_0364,Data Scientist (mid),Company_7,Bordeaux,mid,55000,65000,"azure, ci/cd, faiss, ml, pandas, python, sklearn, sql","We are hiring a mid Data Scientist. Skills: azure, ci/cd, faiss, ml, pandas, python, sklearn, sql. Location: Bordeaux. Salary: 55000-65000."
job_0365,NLP Engineer (mid),Company_2,Remote,mid,55000,60000,"bert, faiss, gcp, linux, python, rag, retrieval, transformers","We are hiring a mid NLP Engineer. Skills: bert, faiss, gcp, linux, python, rag, retrieval, transformers. Location: Remote. Salary: 55000-60000."
job_0366,Data Engineer (mid),Company_64,Lyon,mid,45000,55000,"airflow, aws, azure, dbt, fastapi, python, spark, sql","We are hiring a mid Data Engineer. Skills: airflow, aws, azure, dbt, fastapi, python, spark, sql. Location: Lyon. Salary: 45000-55000."
job_0367,Software Engineer (junior),Company_13,Toulouse,junior,60000,70000,"ci/cd, docker, git, python, react, tests","We are hiring a junior Software Engineer. Skills: ci/cd, docker, git, python, react, tests. Location: Toulouse. Salary: 60000-70000."
job_0368,ML Engineer (junior),Company_64,Toulouse,junior,50000,55000,"api, kubernetes, python, pytorch, streamlit","We are hiring a junior ML Engineer. Skills: api, kubernetes, python, pytorch, streamlit. Location: Toulouse. Salary: 50000-55000."
job_0369,Data Engineer (senior),Company_28,Bordeaux,senior,50000,60000,"airflow, aws, dbt, gcp, python, sql","We are hiring a senior Data Engineer. Skills: airflow, aws, dbt, gcp, python, sql. Location: Bordeaux. Salary: 50000-60000."
job_0370,ML Engineer (mid),Company_16,Lyon,mid,50000,65000,"api, docker, gcp, kubernetes, mlops, pytorch, streamlit","We are hiring a mid ML Engineer. Skills: api, docker, gcp, kubernetes, mlops, pytorch, streamlit. Location: Lyon. Salary: 50000-65000."
job_0371,ML Engineer (senior),Company_11,Lille,senior,55000,70000,"api, ci/cd, docker, kubernetes, linux, mlops, python, pytorch, streamlit","We are hiring a senior ML Engineer. Skills: api, ci/cd, docker, kubernetes, linux, mlops, python, pytorch, streamlit. Location: Lille. Salary: 55000-70000."
job_0372,Software Engineer (senior),Company_21,Nantes,senior,50000,65000,"ci/cd, docker, gcp, git, java, linux, react","We are hiring a senior Software Engineer. Skills: ci/cd, docker, gcp, git, java, linux, react. Location: Nantes. Salary: 50000-65000."
job_0373,ML Engineer (junior),Company_67,Bordeaux,junior,45000,60000,"api, docker, faiss, kubernetes, linux, mlops, pytorch","We are hiring a junior ML Engineer. Skills: api, docker, faiss, kubernetes, linux, mlops, pytorch. Location: Bordeaux. Salary: 45000-60000."
job_0374,Software Engineer (mid),Company_27,Marseille,mid,40000,45000,"docker, java, react, tests","We are hiring a mid Software Engineer. Skills: docker, java, react, tests. Location: Marseille. Salary: 40000-45000."
job_0375,Data Engineer (mid),Company_34,Lyon,mid,35000,40000,"airflow, aws, dbt, python, sql","We are hiring a mid Data Engineer. Skills: airflow, aws, dbt, python, sql. Location: Lyon. Salary: 35000-40000."
job_0376,NLP Engineer (junior),Company_22,Lyon,junior,60000,70000,"bert, faiss, python, rag, retrieval, transformers","We are hiring a junior NLP Engineer. Skills: bert, faiss, python, rag, retrieval, transformers. Location: Lyon. Salary: 60000-70000."
job_0377,Data Scientist (junior),Company_56,Bordeaux,junior,45000,55000,"ci/cd, faiss, linux, ml, nlp, pandas, python, sklearn","We are hiring a junior Data Scientist. Skills: ci/cd, faiss, linux, ml, nlp, pandas, python, sklearn. Location: Bordeaux. Salary: 45000-55000."
job_0378,NLP Engineer (senior),Company_2,Nantes,senior,45000,55000,"azure, bert, faiss, fastapi, python, rag, retrieval, transformers","We are hiring a senior NLP Engineer. Skills: azure, bert, faiss, fastapi, python, rag, retrieval, transformers. Location: Nantes. Salary: 45000-55000."
job_0379,Data Scientist (senior),Company_56,Marseille,senior,45000,55000,"ml, pandas, python, sklearn, sql","We are hiring a senior Data Scientist. Skills: ml, pandas, python, sklearn, sql. Location: Marseille. Salary: 45000-55000."
job_0380,ML Engineer (senior),Company_50,Lille,senior,35000,50000,"api, kubernetes, linux, mlops, python, pytorch","We are hiring a senior ML Engineer. Skills: api, kubernetes, linux, mlops, python, pytorch. Location: Lille. Salary: 35000-50000."
job_0381,Software Engineer (junior),Company_9,Nantes,junior,35000,45000,"ci/cd, docker, git, java, python, react, tests","We are hiring a junior Software Engineer. Skills: ci/cd, docker, git, java, python, react, tests. Location: Nantes. Salary: 35000-45000."
job_0382,Data Engineer (junior),Company_3,Nantes,junior,35000,50000,"airflow, aws, dbt, fastapi, spark, sql","We are hiring a junior Data Engineer. Skills: airflow, aws, dbt, fastapi, spark, sql. Location: Nantes. Salary: 35000-50000."
job_0383,Data Engineer (junior),Company_20,Paris,junior,40000,45000,"airflow, aws, gcp, python, spark, sql","We are hiring a junior Data Engineer. Skills: airflow, aws, gcp, python, spark, sql. Location: Paris. Salary: 40000-45000."
job_0384,Data Scientist (mid),Company_8,Lille,mid,45000,55000,"azure, gcp, ml, nlp, pandas, python, sklearn","We are hiring a mid Data Scientist. Skills: azure, gcp, ml, nlp, pandas, python, sklearn. Location: Lille. Salary: 45000-55000."
job_0385,ML Engineer (mid),Company_32,Lyon,mid,55000,65000,"docker, kubernetes, python, pytorch","We are hiring a mid ML Engineer. Skills: docker, kubernetes, python, pytorch. Location: Lyon. Salary: 55000-65000."
job_0386,Software Engineer (mid),Company_21,Lille,mid,60000,65000,"ci/cd, docker, fastapi, java, linux, python, tests","We are hiring a mid Software Engineer. Skills: ci/cd, docker, fastapi, java, linux, python, tests. Location: Lille. Salary: 60000-65000."
job_0387,Data Scientist (senior),Company_56,Lyon,senior,45000,55000,"linux, ml, nlp, pandas, python, sklearn, sql","We are hiring a senior Data Scientist. Skills: linux, ml, nlp, pandas, python, sklearn, sql. Location: Lyon. Salary: 45000-55000."
job_0388,ML Engineer (junior),Company_48,Marseille,junior,45000,60000,"api, azure, faiss, kubernetes, linux, python, pytorch","We are hiring a junior ML Engineer. Skills: api, azure, faiss, kubernetes, linux, python, pytorch. Location: Marseille. Salary: 45000-60000."
job_0389,Data Scientist (junior),Company_17,Marseille,junior,50000,55000,"ml, nlp, pandas, python, sklearn, sql","We are hiring a junior Data Scientist. Skills: ml, nlp, pandas, python, sklearn, sql. Location: Marseille. Salary: 50000-55000."
job_0390,Software Engineer (junior),Company_33,Bordeaux,junior,55000,70000,"azure, docker, git, java, linux, python, react","We are hiring a junior Software Engineer. Skills: azure, docker, git, java, linux, python, react. Location: Bordeaux. Salary: 55000-70000."
job_0391,Data Scientist (mid),Company_36,Remote,mid,55000,65000,"linux, ml, nlp, pandas, python, sklearn, sql, streamlit","We are hiring a mid Data Scientist. Skills: linux, ml, nlp, pandas, python, sklearn, sql, streamlit. Location: Remote. Salary: 55000-65000."
job_0392,NLP Engineer (senior),Company_65,Marseille,senior,35000,50000,"bert, faiss, gcp, rag, retrieval, streamlit","We are hiring a senior NLP Engineer. Skills: bert, faiss, gcp, rag, retrieval, streamlit. Location: Marseille. Salary: 35000-50000."
job_0393,Software Engineer (senior),Company_71,Marseille,senior,35000,50000,"azure, docker, faiss, git, java, python, react, streamlit","We are hiring a senior Software Engineer. Skills: azure, docker, faiss, git, java, python, react, streamlit. Location: Marseille. Salary: 35000-50000."
job_0394,Data Engineer (senior),Company_5,Nantes,senior,45000,55000,"airflow, aws, azure, dbt, python, spark, sql","We are hiring a senior Data Engineer. Skills: airflow, aws, azure, dbt, python, spark, sql. Location: Nantes. Salary: 45000-55000."
job_0395,Data Engineer (junior),Company_29,Remote,junior,40000,45000,"airflow, aws, dbt, fastapi, gcp, spark","We are hiring a junior Data Engineer. Skills: airflow, aws, dbt, fastapi, gcp, spark. Location: Remote. Salary: 40000-45000."
job_0396,NLP Engineer (senior),Company_79,Lyon,senior,35000,40000,"bert, ci/cd, faiss, fastapi, gcp, python, rag, retrieval, transformers","We are hiring a senior NLP Engineer. Skills: bert, ci/cd, faiss, fastapi, gcp, python, rag, retrieval, transformers. Location: Lyon. Salary: 35000-40000."
job_0397,ML Engineer (senior),Company_32,Paris,senior,60000,65000,"api, azure, ci/cd, docker, faiss, kubernetes, python, pytorch","We are hiring a senior ML Engineer. Skills: api, azure, ci/cd, docker, faiss, kubernetes, python, pytorch. Location: Paris. Salary: 60000-65000."
job_0398,NLP Engineer (senior),Company_22,Marseille,senior,55000,70000,"bert, faiss, python, rag, retrieval, transformers","We are hiring a senior NLP Engineer. Skills: bert, faiss, python, rag, retrieval, transformers. Location: Marseille. Salary: 55000-70000."
job_0399,Data Engineer (senior),Company_56,Toulouse,senior,55000,65000,"airflow, aws, dbt, linux, python, spark, sql, streamlit","We are hiring a senior Data Engineer. Skills: airflow, aws, dbt, linux, python, spark, sql, streamlit. Location: Toulouse. Salary: 55000-65000."
